id,nbSons,enonce,rang,nomenclature,origine,origineAnnexe,couleur,musicalite,geometrie
2338,8,100111111100,321-2,Non-classé,—,—,#37378b,"QUI
TONM
TONm
PAL
BIN
OMN",—
2339,8,110010011111,321-3,Non-classé,—,—,#37378b,"QUI
TONM
OMN
ATR",—
2340,8,111001001111,321-4,Non-classé,—,—,#37378b,"OMN
ATR",—
2341,8,111100100111,321-5,Non-classé,—,—,#37378b,"PAL
OMN",—
2342,8,111110010011,321-6,Non-classé,—,—,#37378b,"QUI
TONM
TONm
BIN
OMN
ATR",—
2343,8,111111001001,321-7,Non-classé,—,—,#37378b,"OMN
ATR",—
2344,8,111111100100,321-8,Umbrella B,mode extrapolé (géométrie quadrant),Gammes / modes extrapolés,#37378b,OMN,—
2345,8,100010111111,322-1,Non-classé,—,—,#37378b,"QUI
TONM
TRP
OMN","HET
ORT"
2346,8,101111111000,322-2,Non-classé,—,—,#37378b,"QUI
TONM
TONm
TRP
BIN
OMN","HET
"
2347,8,110001011111,322-3,Non-classé,—,—,#37378b,"QUI
NEU
TRP
OMN
ATR","HET
"
2348,8,111000101111,322-4,Non-classé,—,—,#37378b,"TRP
OMN","HET
"
2349,8,111100010111,322-5,Non-classé,—,—,#37378b,"QUI
TONm
TRP
OMN
ATR","HET
"
2350,8,111110001011,322-6,Non-classé,—,—,#37378b,"TRP
OMN
ATR","HET
"
2351,8,111111000101,322-7,Non-classé,—,—,#37378b,"TRP
OMN
ATR","HET
"
2352,8,111111100010,322-8,Non-classé,—,—,#37378b,"TRP
OMN","HET
"
2353,8,100011111110,323-1,Non-classé,—,—,#37378b,"QUI
TONM
TRP
OMN","HET
"
2354,8,101000111111,323-2,Non-classé,—,—,#37378b,"QUI
NEU
TRP
OMN","HET
ORT"
2355,8,110100011111,323-3,Non-classé,—,—,#37378b,"QUI
TONm
TRP
OMN
ATR","HET
"
2356,8,111010001111,323-4,Non-classé,—,—,#37378b,"TRP
OMN
ATR","HET
"
2357,8,111101000111,323-5,Non-classé,—,—,#37378b,"TRP
OMN
ATR","HET
"
2358,8,111110100011,323-6,Non-classé,—,—,#37378b,"TRP
OMN","HET
"
2359,8,111111010001,323-7,Non-classé,—,—,#37378b,"QUI
TONM
TONm
TRP
BIN
OMN
ATR","HET
"
2360,8,111111101000,323-8,Non-classé,—,—,#37378b,"TRP
OMN","HET
"
2361,8,100001111111,324-1,Non-classé,—,—,#37378b,"QUI
NEU
OMN",TRS
2362,8,110000111111,324-2,Non-classé,—,—,#37378b,"QUI
NEU
OMN","TRS
ORT"
2363,8,111000011111,324-3,Non-classé,—,—,#37378b,"QUI
NEU
OMN
ATR","TRS
"
2364,8,111100001111,324-4,Non-classé,—,—,#37378b,"OMN
ATR","TRS
"
2365,8,111110000111,324-5,Non-classé,—,—,#37378b,"OMN
ATR","TRS
"
2366,8,111111000011,324-6,Non-classé,—,—,#37378b,"OMN
ATR","TRS
"
2367,8,111111100001,324-7,Non-classé,—,—,#37378b,OMN,TRS
2368,8,111111110000,324-8,C8P,accord extrapolé (harmonie),Accords extrapolés,#37378b,"QUI
TONM
TONm
BIN
OMN","TRS
"
2369,8,111111110000,324-8,Cluster Octatonique Primal,accord extrapolé (harmonie),Accords extrapolés,#37378b,"QUI
TONM
TONm
BIN
OMN","TRS
"
2370,8,111111110000,324-8,Octabinaire,mode moderne occidental,Gammes / modes modernes,#37378b,"QUI
TONM
TONm
BIN
OMN","TRS
"
2371,8,111111110000,324-8,Octachromatique mineur,mode moderne occidental,Gammes / modes modernes,#37378b,"QUI
TONM
TONm
BIN
OMN","TRS
"
2372,9,101110111011,"325-1
325-4
325-7",Superelatif 24a (6+6),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
TONm
TRP
ATL
BIN
OMN",—
2373,9,110111011101,"325-2
325-5
325-8",Superelatif 24b (6+6),mode extrapolé (harmonie),Gammes / modes extrapolés,#FF69B4 ,"QUI
TONM
TONm
TRP
ATL
PAL
BIN
OMN
ATR",—
2374,9,110111011101,"325-2
325-5
325-8",Giant Steps,mode moderne occidental,Gammes / modes modernes,#FF69B4 ,"QUI
TONM
TONm
TRP
ATL
PAL
BIN
OMN
ATR",—
2375,9,110111011101,"325-2
325-5
325-8",Super augmenté,mode moderne occidental,Gammes / modes modernes,#FF69B4 ,"QUI
TONM
TONm
TRP
ATL
PAL
BIN
OMN
ATR",—
2376,9,110111011101,"325-2
325-5
325-8",John Coltrane,mode signature compositeur,Gammes / modes signature,#FF69B4 ,"QUI
TONM
TONm
TRP
ATL
PAL
BIN
OMN
ATR",—
2377,9,111011101110,"325-3
325-6
325-9",Non-classé,—,—,#FF69B4 ,"TRP
ATL
OMN",—
2378,9,101101110111,326-1,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN",HET
2379,9,101110111101,326-2,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2380,9,101111011011,326-3,Ennéatonique mineur,mode moderne occidental,Gammes / modes modernes,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR",HET
2381,9,110110111011,326-4,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2382,9,110111011110,326-5,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR",HET
2383,9,110111101101,326-6,Non-classé,—,—,#FF69B4 ,OMN,HET
2384,9,111011011101,326-7,Non-classé,—,—,#FF69B4 ,"QUI
TONM
OMN
ATR",HET
2385,9,111011110110,326-8,Non-classé,—,—,#FF69B4 ,"QUI
TONM
OMN",HET
2386,9,111101101110,326-9,Non-classé,—,—,#FF69B4 ,OMN,HET
2387,9,101101111011,327-1,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN",HET
2388,9,101110110111,327-2,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2389,9,101111011101,327-3,Ennéatonique majeur,mode moderne occidental,Gammes / modes modernes,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR",HET
2390,9,110110111101,327-4,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2391,9,110111011011,327-5,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR",HET
2392,9,110111101110,327-6,Non-classé,—,—,#FF69B4 ,OMN,HET
2393,9,111011011110,327-7,Non-classé,—,—,#FF69B4 ,"QUI
TONM
OMN
ATR",HET
2394,9,111011101101,327-8,Non-classé,—,—,#FF69B4 ,OMN,HET
2395,9,111101110110,327-9,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN",HET
2396,9,101101101111,328-1,Non-classé,—,—,#FF69B4 ,"CAD
TRP
OMN",—
2397,9,101101111101,328-2,Non-classé,—,—,#FF69B4 ,"QUI
TONm
CAD
TRP
OMN",—
2398,9,101111101101,328-3,Non-classé,—,—,#FF69B4 ,"CAD
TRP
OMN",—
2399,9,110110110111,328-4,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
CAD
TRP
BIN
OMN",—
2400,9,110110111110,328-5,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
CAD
TRP
BIN
OMN",—
2401,9,110111110110,328-6,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
CAD
TRP
BIN
OMN",—
2402,9,111011011011,328-7,Ennéatonique diminué,mode moderne occidental,Gammes / modes modernes,#FF69B4 ,"QUI
TONM
CAD
TRP
PAL
OMN
ATR",—
2403,9,111101101101,328-8,Non-classé,—,—,#FF69B4 ,"CAD
TRP
OMN",—
2404,9,111110110110,328-9,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
CAD
TRP
BIN
OMN",—
2405,9,101011110111,329-1,Superelatif 23a (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés,#FF69B4 ,"QUI
TONM
OMN",—
2406,9,101011110111,329-1,Taïshikicho,mode traditionnel Japon,Gammes / modes traditionnels,#FF69B4 ,"QUI
TONM
OMN",—
2407,9,101111010111,329-2,Superelatif 23b (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR",—
2408,9,101111010111,329-2,Sho,mode traditionnel Japon,Gammes / modes traditionnels,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR",—
2409,9,101111011110,329-3,Superelatif 23c (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés,#FF69B4 ,"QUI
TONM
TONm
PAL
BIN
OMN
ATR",—
2410,9,101111011110,329-3,Ennéatonique suspendu,mode moderne occidental,Gammes / modes modernes,#FF69B4 ,"QUI
TONM
TONm
PAL
BIN
OMN
ATR",—
2411,9,110101111011,329-4,Non-classé,—,—,#FF69B4 ,"QUI
TONm
HIS
OMN",—
2412,9,110111101011,329-5,Non-classé,—,—,#FF69B4 ,OMN,—
2413,9,111010111101,329-6,Superelatif 23d (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
OMN",—
2414,9,111011110101,329-7,Superelatif 23e (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
OMN",—
2415,9,111101011110,329-8,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN
ATR",—
2416,9,111101111010,329-9,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN",—
2417,9,101011101111,330-1,Non-classé,—,—,#FF69B4 ,"TRP
OMN",HET
2418,9,101110111110,330-2,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
TRP
BIN
OMN",HET
2419,9,101111101011,330-3,Non-classé,—,—,#FF69B4 ,"TRP
OMN",HET
2420,9,110101110111,330-4,Non-classé,—,—,#FF69B4 ,"QUI
TONm
TRP
HIS
OMN",HET
2421,9,110111110101,330-5,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
TRP
BIN
OMN",HET
2422,9,111010111011,330-6,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TRP
OMN",HET
2423,9,111011111010,330-7,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TRP
OMN",HET
2424,9,111101011101,330-8,Non-classé,—,—,#FF69B4 ,"QUI
TONm
TRP
OMN
ATR",HET
2425,9,111110101110,330-9,Non-classé,—,—,#FF69B4 ,"TRP
OMN",HET
2426,9,101011111011,331-1,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TRP
OMN",HET
2427,9,101110101111,331-2,Non-classé,—,—,#FF69B4 ,"TRP
OMN",HET
2428,9,101111101110,331-3,Non-classé,—,—,#FF69B4 ,"TRP
OMN",HET
2429,9,110101111101,331-4,Non-classé,—,—,#FF69B4 ,"QUI
TONm
TRP
HIS
OMN",HET
2430,9,110111010111,331-5,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
TRP
BIN
OMN
ATR",HET
2431,9,111010111110,331-6,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TRP
OMN",HET
2432,9,111011101011,331-7,Non-classé,—,—,#FF69B4 ,"TRP
OMN",HET
2433,9,111101110101,331-8,Non-classé,—,—,#FF69B4 ,"QUI
TONm
TRP
OMN",HET
2434,9,111110111010,331-9,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm BIN
TRP
OMN",HET
2435,9,101011011111,332-1,Non-classé,—,—,#FF69B4 ,"QUI
TONM
OMN
ATR",HET
2436,9,101101111110,332-2,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN",HET
2437,9,101111110101,332-3,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2438,9,110101101111,332-4,Non-classé,—,—,#FF69B4 ,"HIS
OMN",HET
2439,9,110111111010,332-5,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2440,9,111010110111,332-6,Non-classé,—,—,#FF69B4 ,"QUI
TONM
OMN",HET
2441,9,111101011011,332-7,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN
ATR",HET
2442,9,111110101101,332-8,Non-classé,—,—,#FF69B4 ,OMN,HET
2443,9,111111010110,332-9,Oliver Nelson,mode signature compositeur,Gammes / modes signature,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR",HET
2444,9,101011111101,333-1,Non-classé,—,—,#FF69B4 ,"QUI
TONM
OMN",HET
2445,9,101101011111,333-2,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN
ATR",HET
2446,9,101111110110,333-3,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2447,9,110101111110,333-4,Non-classé,—,—,#FF69B4 ,"QUI
TONm
HIS
OMN",HET
2448,9,110110101111,333-5,Non-classé,—,—,#FF69B4 ,OMN,HET
2449,9,111011010111,333-6,Non-classé,—,—,#FF69B4 ,"QUI
TONM
OMN
ATR",HET
2450,9,111101101011,333-7,Non-classé,—,—,#FF69B4 ,OMN,HET
2451,9,111110110101,333-8,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2452,9,111111011010,333-9,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR",HET
2453,9,100111101111,334-1,Non-classé,—,—,#FF69B4 ,OMN,HET
2454,9,101111100111,334-2,Non-classé,—,—,#FF69B4 ,OMN,HET
2455,9,110011110111,334-3,Superelatif 20a (4+4),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
ORI
OMN","HET
"
2456,9,110111110011,334-4,Superelatif 20b (4+4),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN","HET
"
2457,9,111001111011,334-5,Non-classé,—,—,#FF69B4 ,"QUI
NEU
OMN","HET
"
2458,9,111011111001,334-6,Non-classé,—,—,#FF69B4 ,"QUI
TONM
OMN","HET
"
2459,9,111100111101,334-7,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN","HET
"
2460,9,111101111100,334-8,Superelatif 20c (4+4),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONm
OMN","HET
"
2461,9,111110011110,334-9,Superelatif 20d (4+4),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
TONm BIN
OMN
ATR","HET
"
2462,9,100111110111,335-1,Superelatif 19a (4+4),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN","HET
"
2463,9,101111001111,335-2,Non-classé,—,—,#FF69B4 ,"OMN
ATR","HET
"
2464,9,110011111011,335-3,Superelatif 19b (4+4),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
ORI
OMN","HET
"
2465,9,110111100111,335-4,Non-classé,—,—,#FF69B4 ,OMN,HET
2466,9,111001111101,335-5,Non-classé,—,—,#FF69B4 ,"QUI
NEU
OMN","HET
"
2467,9,111011110011,335-6,Superelatif 19c (4+4),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
OMN","HET
"
2468,9,111100111110,335-7,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN","HET
"
2469,9,111101111001,335-8,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN","HET
"
2470,9,111110111100,335-9,Superelatif 19d (4+4),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN","HET
"
2471,9,100111011111,336-1,Superelatif 22a (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR","HET
"
2472,9,101111110011,336-2,Superelatif 22b (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN","HET
"
2473,9,110011101111,336-3,Non-classé,—,—,#FF69B4 ,"ORI
OMN","HET
"
2474,9,110111111001,336-4,Superelatif 22c (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN","HET
"
2475,9,111001110111,336-5,Non-classé,—,—,#FF69B4 ,"QUI
NEU
OMN","HET
"
2476,9,111011111100,336-6,Superelatif 22d (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
OMN","HET
"
2477,9,111100111011,336-7,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN","HET
"
2478,9,111110011101,336-8,Superelatif 22e (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR","HET
"
2479,9,111111001110,336-9,Non-classé,—,—,#FF69B4 ,"OMN
ATR","HET
"
2480,9,100111111011,337-1,Superelatif 21a (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN","HET
"
2481,9,101110011111,337-2,Superelatif 21b (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR","HET
"
2482,9,110011111101,337-3,Superelatif 21c (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
ORI
OMN","HET
"
2483,9,110111001111,337-4,Non-classé,—,—,#FF69B4 ,"OMN
ATR","HET
"
2484,9,111001111110,337-5,Non-classé,—,—,#FF69B4 ,"QUI
NEU
OMN","HET
"
2485,9,111011100111,337-6,Non-classé,—,—,#FF69B4 ,OMN,HET
2486,9,111101110011,337-7,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN","HET
"
2487,9,111110111001,337-8,Superelatif 21d (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN","HET
"
2488,9,111111011100,337-9,Superelatif 21e (5+5),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR","HET
"
2489,9,101010111111,338-1,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TRP
OMN",—
2490,9,101011111110,338-2,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TRP
OMN",—
2491,9,101111111010,338-3,Ennéachromatique majeur,mode moderne occidental,Gammes / modes modernes,#FF69B4 ,"QUI
TONM
TONm
TRP
BIN
OMN",—
2492,9,110101011111,338-4,Non-classé,—,—,#FF69B4 ,"QUI
TONm
TRP
HIS
OMN
ATR",—
2493,9,111010101111,338-5,Non-classé,—,—,#FF69B4 ,"TRP
OMN",—
2494,9,111101010111,338-6,Ennéa-unitonique,mode moderne occidental,Gammes / modes modernes,#FF69B4 ,"QUI
TONm
TRP
PAL
OMN
ATR",—
2495,9,111110101011,338-7,Non-classé,—,—,#FF69B4 ,"TRP
OMN",—
2496,9,111111010101,338-8,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
TRP
BIN
OMN
ATR",—
2497,9,111111101010,338-9,Non-classé,—,—,#FF69B4 ,"TRP
OMN",—
2498,9,100110111111,339-1,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2499,9,101111111001,339-2,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2500,9,110011011111,339-3,Non-classé,—,—,#FF69B4 ,"QUI
TONM
ORI
OMN
ATR",HET
2501,9,110111111100,339-4,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2502,9,111001101111,339-5,Non-classé,—,—,#FF69B4 ,OMN,HET
2503,9,111100110111,339-6,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN",HET
2504,9,111110011011,339-7,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR",HET
2505,9,111111001101,339-8,Non-classé,—,—,#FF69B4 ,"OMN
ATR",HET
2506,9,111111100110,339-9,Non-classé,—,—,#FF69B4 ,OMN,HET
2507,9,100111111101,340-1,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2508,9,101100111111,340-2,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN",HET
2509,9,110011111110,340-3,Non-classé,—,—,#FF69B4 ,"QUI
TONM
ORI
OMN",HET
2510,9,110110011111,340-4,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR",HET
2511,9,111011001111,340-5,Non-classé,—,—,#FF69B4 ,"OMN
ATR",HET
2512,9,111101100111,340-6,Non-classé,—,—,#FF69B4 ,OMN,HET
2513,9,111110110011,340-7,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2514,9,111111011001,340-8,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR",HET
2515,9,111111101100,340-9,Non-classé,—,—,#FF69B4 ,OMN,HET
2516,9,100101111111,341-1,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN",HET
2517,9,101111111100,341-2,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2518,9,110010111111,341-3,Non-classé,—,—,#FF69B4 ,"QUI
TONM
OMN",HET
2519,9,111001011111,341-4,Non-classé,—,—,#FF69B4 ,"QUI
NEU
OMN
ATR",HET
2520,9,111100101111,341-5,Non-classé,—,—,#FF69B4 ,OMN,HET
2521,9,111110010111,341-6,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR",HET
2522,9,111111001011,341-7,Non-classé,—,—,#FF69B4 ,"OMN
ATR",HET
2523,9,111111100101,341-8,Non-classé,—,—,#FF69B4 ,OMN,HET
2524,9,111111110010,341-9,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2525,9,100111111110,342-1,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2526,9,101001111111,342-2,Non-classé,—,—,#FF69B4 ,"QUI
NEU
OMN",HET
2527,9,110100111111,342-3,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN",HET
2528,9,111010011111,342-4,Non-classé,—,—,#FF69B4 ,"QUI
TONM
OMN
ATR",HET
2529,9,111101001111,342-5,Non-classé,—,—,#FF69B4 ,"OMN
ATR",HET
2530,9,111110100111,342-6,Non-classé,—,—,#FF69B4 ,OMN,HET
2531,9,111111010011,342-7,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN
ATR",HET
2532,9,111111101001,342-8,Non-classé,—,—,#FF69B4 ,OMN,HET
2533,9,111111110100,342-9,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",HET
2534,9,100011111111,343-1,Non-classé,—,—,#FF69B4 ,"QUI
TONM
OMN",—
2535,9,110001111111,343-2,Non-classé,—,—,#FF69B4 ,"QUI
NEU
OMN",—
2536,9,111000111111,343-3,Non-classé,—,—,#FF69B4 ,"QUI
NEU
OMN",—
2537,9,111100011111,343-4,Non-classé,—,—,#FF69B4 ,"QUI
TONm
OMN
ATR",—
2538,9,111110001111,343-5,Non-classé,—,—,#FF69B4 ,"PAL
OMN
ATR",—
2539,9,111111000111,343-6,Non-classé,—,—,#FF69B4 ,"OMN
ATR",—
2540,9,111111100011,343-7,Non-classé,—,—,#FF69B4 ,OMN,—
2541,9,111111110001,343-8,Non-classé,—,—,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",—
2542,9,111111111000,343-9,C9P,accord extrapolé (harmonie),Accords extrapolés,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",—
2543,9,111111111000,343-9,Cluster Ennéatonique Primal,accord extrapolé (harmonie),Accords extrapolés,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",—
2544,9,111111111000,343-9,Ennéachromatique mineur,mode moderne occidental,Gammes / modes modernes,#FF69B4 ,"QUI
TONM
TONm
BIN
OMN",—
2545,10,101111101111,"344-1
344-6",Superelatif 25a (6+6),mode extrapolé (harmonie),Gammes / modes extrapolés ,#B22222 ,"TRP
ATL
OMN",—
2546,10,110111110111,"344-2
344-7",Superelatif 25b (6+6),mode extrapolé (harmonie),Gammes / modes extrapolés ,#B22222 ,"QUI
TONM
TONm
TRP
BIN
ATL
OMN",—
2547,10,111011111011,"344-3
344-8",Superelatif 25c (6+6),mode extrapolé (harmonie),Gammes / modes extrapolés ,#B22222 ,"QUI
TONM
TRP
ATL
PAL
OMN",—
2548,10,111101111101,"344-4
344-9",Non-classé,—,—,#B22222 ,"QUI
TONm
TRP
ATL
OMN",—
2549,10,111110111110,"344-5
344-10",Superelatif 25d (6+6),mode extrapolé (harmonie),Gammes / modes extrapolés,#B22222 ,"QUI
TONM
TONm
TRP
ATL
BIN
OMN",—
2550,10,111110111110,"344-5
344-10",Super pentatritonique,mode moderne occidental,Gammes / modes modernes,#B22222 ,"QUI
TONM
TONm
TRP
ATL
BIN
OMN",—
2551,10,101111011111,345-1,Superelatif 27a (7+7),mode extrapolé (harmonie),Gammes / modes extrapolés ,#B22222 ,"QUI
TONM
TONm
BIN
OMN
ATR",TRS
2552,10,111111011110,345-10,Superelatif 27g (7+7),mode extrapolé (harmonie),Gammes / modes extrapolés,#B22222 ,"QUI
TONM
TONm
BIN
OMN
ATR",TRS
2553,10,111111011110,345-10,Super pentachromatique,mode moderne occidental,Gammes / modes modernes,#B22222 ,"QUI
TONM
TONm
BIN
OMN
ATR",TRS
2554,10,101111110111,345-2,Superelatif 27b (7+7),mode extrapolé (harmonie),Gammes / modes extrapolés ,#B22222 ,"QUI
TONM
TONm
BIN
OMN",TRS
2555,10,110111101111,345-3,Non-classé,—,—,#B22222 ,OMN,TRS
2556,10,110111111011,345-4,Superelatif 27c (7+7),mode extrapolé (harmonie),Gammes / modes extrapolés ,#B22222 ,"QUI
TONM
TONm
BIN
OMN",TRS
2557,10,111011110111,345-5,Superelatif 27d (7+7),mode extrapolé (harmonie),Gammes / modes extrapolés,#B22222 ,"QUI
TONM
OMN",TRS
2558,10,111011110111,345-5,Hichiriki,mode traditionnel Japon,Gammes / modes traditionnels,#B22222 ,"QUI
TONM
OMN",TRS
2559,10,111011111101,345-6,Superelatif 27e (7+7),mode extrapolé (harmonie),Gammes / modes extrapolés ,#B22222 ,"QUI
TONM
OMN",TRS
2560,10,111101111011,345-7,Superelatif 27f (7+7),mode extrapolé (harmonie),Gammes / modes extrapolés ,#B22222 ,"QUI
TONm
OMN",TRS
2561,10,111101111110,345-8,Non-classé,—,—,#B22222 ,"QUI
TONm
OMN",TRS
2562,10,111110111101,345-9,Non-classé,—,—,#B22222 ,"QUI
TONM
TONm
BIN
OMN",TRS
2563,10,101110111111,346-1,Superelatif 26a (7+7),mode extrapolé (harmonie),Gammes / modes extrapolés ,#B22222 ,"QUI
TONM
TONm
TRP
BIN
OMN",—
2564,10,111111101110,346-10,Non-classé,—,—,#B22222 ,"TRP
OMN",—
2565,10,101111111011,346-2,Superelatif 26b (7+7),mode extrapolé (harmonie),Gammes / modes extrapolés ,#B22222 ,"QUI
TONM
TONm
TRP
BIN
OMN",—
2566,10,110111011111,346-3,Superelatif 26c (7+7),mode extrapolé (harmonie),Gammes / modes extrapolés ,#B22222 ,"QUI
TONM
TONm
TRP
BIN
OMN
ATR",—
2567,10,110111111101,346-4,Superelatif 26d (7+7),mode extrapolé (harmonie),Gammes / modes extrapolés ,#B22222 ,"QUI
TONM
TONm
TRP
PAL
BIN
OMN",—
2568,10,111011101111,346-5,Non-classé,—,—,#B22222 ,"TRP
OMN",—
2569,10,111011111110,346-6,Superelatif 26e (7+7),mode extrapolé (harmonie),Gammes / modes extrapolés ,#B22222 ,"QUI
TONM
TRP
OMN",—
